,2019q2,2018q4,2019q3,2019q1,2019q4
PreferredStockDividendsPerShareDeclared,,,0.37,,1.13
CommonStockDividendsPerShareDeclared,,,0.89,,2.14
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,-1000000.0,,15000000.0
ProfitLoss,,,146000000.0,,266000000.0
OtherComprehensiveIncomeLossNetOfTax,,,1000000.0,,5000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,18000000.0,,50000000.0
DividendsPreferredStock,,,1000000.0,,1000000.0
DividendsCommonStock,,,531000000.0,,150000000.0
PreferredStockDividendsAndOtherAdjustments,,,1000000.0,,0.0
StockIssuedDuringPeriodValueNewIssues,,,23000000.0,,798000000.0
StockRepurchasedDuringPeriodValue,,,8000000.0,,5000000.0
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,1000000.0,,175000000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,2000000.0,,3000000.0
MinorityInterestDecreaseFromRedemptions,,,1000000.0,,1000000.0
NoncontrollingInterestDecreaseFromDeconsolidation,,,159000000.0,,281000000.0
NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,,,85000000.0,,5000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,18305000000.0,,19248000000.0
ContributionsFromParent,,,,,322000000.0
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,3000000.0
