,2019q2,2018q4,2019q3,2019q1,2019q4
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,149000000.0
DepreciationDepletionAndAmortization,,,,,269000000.0
ForeignCurrencyTransactionGainLossBeforeTax,,,,,28000000.0
DeferredIncomeTaxExpenseBenefit,,,,,-192000000.0
GainsLossesOnExtinguishmentOfDebt,,,,,0.0
GainLossOnSaleOfBusinessAndInvestments,,,,,20000000.0
AmortizationOfFinancingCostsAndDiscounts,,,,,8000000.0
ShareBasedCompensation,,,,,70000000.0
IncreaseDecreaseInAccountsReceivable,,,,,90000000.0
IncreaseDecreaseInInventories,,,,,-1000000.0
IncreaseDecreaseInPrepaidRoyalties,,,,,110000000.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,48000000.0
IncreaseDecreaseInRoyaltiesPayable,,,,,130000000.0
IncreaseDecreaseInInterestPayableNet,,,,,3000000.0
IncreaseDecreaseInContractWithCustomerLiability,,,,,22000000.0
IncreaseDecreaseInOtherOperatingCapitalNet,,,,,-4000000.0
NetCashProvidedByUsedInOperatingActivities,,,,,400000000.0
PaymentsToAcquireIntangibleAssets,,,,,41000000.0
PaymentsToAcquireProductiveAssets,,,,,104000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,231000000.0
ProceedsFromSaleOfEquityMethodInvestments,,,,,73000000.0
NetCashProvidedByUsedInInvestingActivities,,,,,-126000000.0
CallPremiumsPaidAndDepositOnEarlyRedemptionOfDebt,,,,,27000000.0
PaymentsOfDebtIssuanceCosts,,,,,12000000.0
PaymentsToMinorityShareholders,,,,,5000000.0
PaymentsOfDividends,,,,,93750000.0
NetCashProvidedByUsedInFinancingActivities,,,,,-955000000.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,,,,,-8000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,,,,,105000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,,,,,619000000.0
