,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,,,,,1124000000.0
Depreciation,,,,,14000000.0
CostOfGoodsAndServicesSold,,,,,2401000000.0
SellingGeneralAndAdministrativeExpense,,,,,333000000.0
AmortizationOfIntangibleAssets,,,,,206000000.0
CostsAndExpenses,,,,,4119000000.0
OperatingIncomeLoss,,,,,356000000.0
GainsLossesOnExtinguishmentOfDebt,,,,,-35000000.0
InterestIncomeExpenseNonoperatingNet,,,,,-149000000.0
OtherNonoperatingIncomeExpense,,,,,2000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,115000000.0
IncomeTaxExpenseBenefit,,,,,-77000000.0
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,258000000.0
NetIncomeLossAttributableToNoncontrollingInterest,,,,,2000000.0
NetIncomeLoss,,,,,13000000.0
