,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,32756000.0,6394000.0,62492000.0,11376000.0,13295000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-11236000.0,-1932000.0,21612000.0,-21636000.0,-18915000.0
StockIssuedDuringPeriodValueNewIssues,3110000.0,3110000.0,3110000.0,,5502000.0
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,716000.0,509000.0,716000.0,553000.0,553000.0
StockIssuedDuringPeriodValueShareBasedCompensation,-5121000.0,-215000.0,408000.0,5211000.0,-215000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4745000.0,4745000.0,4745000.0,17310000.0,15775000.0
StockholdersEquity,962306000.0,998440000.0,998440000.0,1375796000.0,1384974000.0
TreasuryStockShares,2881000.0,2912000.0,2869000.0,2912000.0,2869000.0
StockIssuedDuringPeriodValueEquityOffering,,349598000.0,,349589000.0,
StockIssuedDuringPeriodValueNewIssuesForExerciseOfWarrants,,-2000.0,,,349598000.0
TreasuryStockRetiredCostMethodAmount,,,,0.0,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,0.0,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,2900000.0,
StockRedeemedOrCalledDuringPeriodValue,,,,0.0,
StockRedeemedOrCalledDuringPeriodShares,,,,2900000.0,
