,2019q2,2018q4,2019q3,2019q1,2019q4
StockIssuedDuringPeriodValueExerciseofStockWarrants,9504000.0,11816000.0,204000.0,3640000.0,1499000.0
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,-370000.0,-370000.0,-370000.0,-239000.0,-596000.0
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,201000.0,247000.0,20000.0,4000.0,
DividendsCommonStockCash,1533000.0,4261000.0,182000.0,770000.0,1896000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1982000.0,2496000.0,1095000.0,821000.0,4173000.0
StockRepurchasedDuringPeriodValue,15511000.0,26586000.0,50370000.0,2983000.0,34282000.0
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,0.0,0.0,0.0,0.0,0.0
NetIncomeLoss,-1893000.0,30820000.0,21891000.0,-1220000.0,30820000.0
OtherComprehensiveIncomeLossNetOfTax,1232000.0,15016000.0,1901000.0,-290000.0,5448000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-58510000.0,-28336000.0,-28336000.0,-65316000.0,-67811000.0
EffectonRetainedEarningsAccumulatedDeficitDuetoBusinessCombinationTaxAdjustment,,411000.0,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,322035.0,,,30221.0
StockIssuedDuringPeriodValueStockOptionsExercised,,1841000.0,,,40000.0
AdjustmentstoAdditionalPaidinCapitalContributions,,16971000.0,,,
