,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,1836000.0,30820000.0,21891000.0,-1220000.0,28801000.0
DepreciationDepletionAndAmortization,4844000.0,8046000.0,7406000.0,2097000.0,9042000.0
PaidInKindInterest,2451000.0,,2172000.0,,3822000.0
ShareBasedCompensation,2045000.0,2628000.0,3146000.0,852000.0,1270000.0
IncomeLossFromEquityMethodInvestments,234000.0,1327000.0,632000.0,50000.0,3307000.0
GainLossOnDispositionOfAssets1,-27000.0,-72000.0,-50000.0,0.0,-114000.0
DeferredIncomeTaxExpenseBenefit,83000.0,5655000.0,8422000.0,1155000.0,6632000.0
DefinedBenefitPlanAmortizationofDeferredGainsLosses,-1760000.0,-4787000.0,-2640000.0,-880000.0,-6291000.0
ForeignCurrencyTransactionGainLossUnrealized,1036000.0,,828000.0,-109000.0,
IncreaseDecreaseInAccountsReceivable,-15795000.0,6564000.0,16162000.0,-13793000.0,-10167000.0
IncreaseDecreaseInInventories,68607000.0,-17786000.0,83355000.0,-1823000.0,22349000.0
IncreaseDecreaseInOtherOperatingAssets,335000.0,-2755000.0,1502000.0,-1432000.0,4651000.0
IncreaseDecreaseInAccountsPayable,16378000.0,3096000.0,41959000.0,-28299000.0,8404000.0
IncreaseDecreaseInAccruedLiabilities,-12329000.0,-4838000.0,-19023000.0,-11708000.0,1013000.0
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-24879000.0,18840000.0,-8866000.0,-46988000.0,17533000.0
NetCashProvidedByUsedInOperatingActivities,-26772000.0,48353000.0,7022000.0,-33808000.0,47641000.0
PaymentsToAcquireProductiveAssets,7021000.0,32118000.0,15572000.0,10787000.0,35514000.0
NetCashProvidedByUsedInInvestingActivities,-22706000.0,-9583000.0,-15560000.0,-10787000.0,-9204000.0
ProceedsFromRepaymentsOfLinesOfCredit,0.0,,0.0,20000000.0,
ProceedsFromIssuanceOfSeniorLongTermDebt,0.0,0.0,0.0,50000000.0,156887000.0
RepaymentsOfMediumTermNotes,4000000.0,0.0,6000000.0,2475000.0,7850000.0
RepaymentsOfLongTermCapitalLeaseObligations,77000.0,221000.0,118000.0,0.0,155000.0
PaymentsOfDividends,1533000.0,,1715000.0,770000.0,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,571000.0,2211000.0,622000.0,0.0,1013000.0
ProceedsFromWarrantExercises,9504000.0,22102000.0,15114000.0,3640000.0,22102000.0
PaymentsForRepurchaseOfCommonStock,15512000.0,,18864000.0,2983000.0,
RepurchaseOfCommonStockAndPreferredStock,0.0,,0.0,50349000.0,50370000.0
NetCashProvidedByUsedInFinancingActivities,14818000.0,-16074000.0,18082000.0,-2151000.0,-9540000.0
CashAndCashEquivalentsPeriodIncreaseDecrease,-52267000.0,-552000.0,-20692000.0,-39408000.0,10699000.0
CashAndCashEquivalentsAtCarryingValue,62616000.0,62616000.0,62616000.0,60260000.0,60260000.0
InterestPaidNet,2948000.0,5782000.0,7916000.0,2430000.0,10408000.0
IncomeTaxesPaidNet,3596000.0,159000.0,3665000.0,25000.0,8420000.0
IncreaseDecreaseCapitalExpendituresIncurredbutNotYetPaid,1728000.0,6389000.0,-1307000.0,-1575000.0,6389000.0
StockIssuedDuringPeriodValueStockOptionsExercised,897000.0,,295000.0,,
ExerciseofStockWarrantsProceedsNotYetReceived,555000.0,,,,
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,0.0,,8040000.0,0.0,8040000.0
ConversionOfStockAmountConverted1,0.0,,30700000.0,0.0,0.0
AmortizationOfFinancingCostsAndDiscounts,,771000.0,,,
ProvisionForDoubtfulAccounts,,0.0,,,
GainsLossesOnExtinguishmentOfDebt,,-10142000.0,,,-10100000.0
ChangeInUnrealizedGainLossOnForeignCurrencyFairValueHedgingInstruments1,,0.0,,,-109000.0
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,1828000.0,,,4626000.0
ProceedsFromSaleOfProductiveAssets,,14000.0,0.0,,47000.0
RepaymentsOfSeniorDebt,,36750000.0,,,161500000.0
PaymentsOfDebtIssuanceCosts,,1117000.0,,,299000.0
PaymentsOfDebtExtinguishmentCosts,,0.0,,,507000.0
ProceedsFromContributedCapital,,0.0,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,2881000.0,,,0.0
PaymentsForRepurchaseOfEquity,,34327000.0,,,0.0
CapitalLeaseObligationsIncurred,,0.0,,,
StockIssuedDuringPeriodValueStockDividend,,998000.0,,,
ProceedsFromStockOptionsExercised,,2312000.0,,,3570000.0
AmortizationOfFinancingCosts,,,,194000.0,
FinanceLeasePrincipalPayments,,,,,133000.0
NoncashWarrantExercises,,,,,416000.0
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,,,,,4770000.0
