,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,81061000.0,82440000.0,87850000.0,277507000.0,93586000.0
CostOfServicesExcludingDepreciationDepletionAndAmortization,7452000.0,7088000.0,7752000.0,25167000.0,7737000.0
SellingAndMarketingExpense,48418000.0,48383000.0,100432000.0,154406000.0,57961000.0
TechnologyAndDevelopment,15654000.0,46633000.0,31699000.0,59070000.0,46633000.0
GeneralAndAdministrativeExpense,13481000.0,14030000.0,13494000.0,54140000.0,49504000.0
OperatingExpensesDepreciationAmortizationAndGainLossOnDisposalOfAssets,5175000.0,16808000.0,6767000.0,,19327000.0
CostsAndExpenses,100847000.0,284850000.0,184715000.0,316406000.0,98542000.0
OperatingIncomeLoss,-9059000.0,-6549000.0,-24684000.0,-33663000.0,-6549000.0
InvestmentIncomeInterest,604000.0,402000.0,750000.0,3314000.0,888000.0
InterestExpense,0.0,654000.0,0.0,2530000.0,0.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-9116000.0,-9398000.0,-38255000.0,-41053000.0,-45851000.0
IncomeTaxExpenseBenefit,101000.0,443000.0,-35000.0,655000.0,226000.0
NetIncomeLoss,-9055000.0,-9519000.0,-9055000.0,-41708000.0,-9055000.0
EarningsPerShareBasicAndDiluted,-0.09,-0.1,-0.16,-0.49,-0.06
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,100571000.0,98665000.0,101150000.0,84483000.0,102765000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-9055000.0,-9519000.0,-24060000.0,-41708000.0,-46077000.0
IncomeLossFromEquityMethodInvestments,,,-273000.0,,0.0
DepreciationDepletionAndAmortization,,,,22472000.0,
