,2019q2,2018q4,2019q3,2019q1,2019q4
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,281000.0,-3061000.0,281000.0,-3061000.0,-3061000.0
NetIncomeLoss,-41284000.0,6014000.0,-74976000.0,-13225000.0,-105566000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4653000.0,2451000.0,10042000.0,2757000.0,2579000.0
StockIssuedDuringPeriodValueNewIssues,1000.0,174737000.0,12000.0,174737000.0,12000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,1068000.0,,614000.0,,1755000.0
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,21000.0,-3000.0,74000.0,-2000.0,-3000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,35000.0,17000.0,-58000.0,2000.0,0.0
NetTransferFromParent,-24910000.0,44164000.0,35281000.0,43549000.0,33793000.0
StockholdersEquity,232141000.0,305709000.0,125419000.0,73174000.0,269502000.0
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,1404000.0,,3148000.0,3148000.0
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,62000.0,,62000.0,62000.0
CommonStockSharesOutstanding,,62500000.0,,62500000.0,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,,,1825000.0
