,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerIncludingAssessedTax,100638000.0,104887000.0,141478000.0,184604000.0,247594000.0
CostOfGoodsAndServicesSold,55935000.0,255666000.0,154239000.0,372843000.0,255666000.0
GrossProfit,29053000.0,28352000.0,11595000.0,28352000.0,22098000.0
ResearchAndDevelopmentExpense,18161000.0,16100000.0,13804000.0,24438000.0,16100000.0
SellingAndMarketingExpense,14221000.0,37123000.0,13068000.0,18455000.0,37123000.0
GeneralAndAdministrativeExpense,4878000.0,4337000.0,21450000.0,8289000.0,32512000.0
ProfessionalFees,906000.0,0.0,1623000.0,27252000.0,137000.0
OperatingExpenses,43824000.0,43123000.0,87560000.0,51182000.0,43123000.0
OperatingIncomeLoss,-41879000.0,5743000.0,-21784000.0,5731000.0,-13376000.0
InterestIncomeExpenseNet,862000.0,503000.0,1574000.0,0.0,596000.0
OtherNonoperatingIncomeExpense,-47000.0,-129000.0,31000.0,-1177000.0,-129000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-41064000.0,6459000.0,-17534000.0,-74711000.0,-13002000.0
IncomeTaxExpenseBenefit,319000.0,801000.0,569000.0,83000.0,855000.0
NetIncomeLoss,-5363000.0,-36410000.0,-74976000.0,-75483000.0,-30590000.0
EarningsPerShareBasic,-0.09,0.1,-0.29,-0.09,-0.19
EarningsPerShareDiluted,-0.09,0.1,-1.01,-1.12,-1.41
WeightedAverageNumberOfSharesOutstandingBasic,74409000.0,64867000.0,62500000.0,62250000.0,69600000.0
WeightedAverageNumberOfDilutedSharesOutstanding,62500000.0,69600000.0,74569000.0,67231000.0,75337000.0
