,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,-41284000.0,6014000.0,-17822000.0,-17822000.0,-6449000.0
DepreciationDepletionAndAmortization,887000.0,2811000.0,7087000.0,5307000.0,10950000.0
AccretionAmortizationOfDiscountsAndPremiumsInvestments,0.0,3000.0,274000.0,0.0,3000.0
ShareBasedCompensation,852000.0,1855000.0,10042000.0,8831000.0,15261000.0
DeferredIncomeTaxExpenseBenefit,0.0,-438000.0,74000.0,-388000.0,-438000.0
IncreaseDecreaseInAccountsReceivable,-94479000.0,69724000.0,-47395000.0,118651000.0,69724000.0
IncreaseDecreaseInInventories,21274000.0,27465000.0,40620000.0,22095000.0,-50675000.0
IncreaseDecreaseInAccountsReceivableRelatedParties,0.0,0.0,,0.0,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,737000.0,6845000.0,4558000.0,6318000.0,17319000.0
IncreaseDecreaseInAccountsPayable,-27486000.0,-2398000.0,-59865000.0,11509000.0,-24381000.0
IncreaseDecreaseInContractWithCustomerLiability,-2254000.0,7169000.0,-2527000.0,24011000.0,7169000.0
IncreaseDecreaseInOtherAccruedLiabilities,-53553000.0,57823000.0,-49913000.0,123214000.0,57966000.0
IncreaseDecreaseInAccruedIncomeTaxesPayable,319000.0,143000.0,,105000.0,
NetCashProvidedByUsedInOperatingActivities,-15485000.0,-46309000.0,-2738000.0,-17686000.0,-46309000.0
PaymentsToAcquirePropertyPlantAndEquipment,410000.0,10854000.0,7534000.0,1482000.0,10854000.0
PaymentsToAcquireShortTermInvestments,9897000.0,0.0,0.0,54619000.0,39774000.0
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,15000000.0,,0.0,0.0,0.0
NetCashProvidedByUsedInInvestingActivities,843000.0,-50628000.0,-1909000.0,-4315000.0,5209000.0
ProceedsFromRepaymentOfLoansByEmployeeStockOwnershipPlans,1000.0,,12000.0,,1837000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,1068000.0,,0.0,,0.0
IncreaseDecreaseInNetInvestmentFromParent,0.0,,10297000.0,,71507000.0
NetCashProvidedByUsedInFinancingActivities,-24910000.0,7950000.0,10297000.0,43188000.0,244902000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-15709000.0,,-58240000.0,,147965000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,108000.0,,108000.0,155424000.0,108000.0
Purchasesandtransfersofpropertyandequipment,-1095000.0,5279000.0,2166000.0,81000.0,5279000.0
DeRecognitionOfBuildToSuitAssetAndLiabilities,21610000.0,,0.0,,0.0
IncreaseDecreaseInAccountsPayableRelatedParties,,14137000.0,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,737000.0,,737000.0,
ProceedsFromIssuanceInitialPublicOfferingNetOfIssuanceCosts,,173395000.0,,173395000.0,173395000.0
ProceedsFromContributionsFromParent,,71507000.0,,43579000.0,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-41000.0,,,
CashAndCashEquivalentsAtCarryingValue,,179000.0,,,
ConstructionInProgressExpendituresIncurredButNotYetPaid,,21858000.0,,28357000.0,0.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,-112000.0,
IncomeTaxesPaid,,,,0.0,
